2702   	華園         	199006	        9.20
2704   	國賓         	199006	        1.73
2705   	六福         	199006	        5.84
2706   	第一店       	199006	        6.45
2801   	彰銀         	199006	           -
2809   	京城銀       	199006	        7.39
2812   	台中銀       	199006	       17.94
2855   	統一證       	199006	        0.36
2901   	欣欣         	199006	        2.92
2903   	遠百         	199006	        7.84
2904   	匯僑         	199006	        0.24
2905   	三商         	199006	        7.99
2906   	高林         	199006	        1.02
2912   	統一超       	199006	       19.29
2913   	農林         	199006	       -6.76
2915   	潤泰全       	199006	        1.40
6191   	精成科       	199006	        4.66
9902   	台火         	199006	        8.58
9904   	寶成         	199006	       23.53
9905   	大華         	199006	        9.02
9906   	欣巴巴       	199006	        7.28
9907   	統一實       	199006	        6.49
9908   	大台北       	199006	       10.92
9910   	豐泰         	199006	       29.80
9911   	櫻花         	199006	        5.34
9914   	美利達       	199006	       13.18
9933   	中鼎         	199006	       14.48
9937   	全國         	199006	        1.11
1101   	台泥         	199009	       12.50
1102   	亞泥         	199009	       14.58
1103   	嘉泥         	199009	       10.39
1104   	環泥         	199009	       17.21
1108   	幸福         	199009	        9.62
1201   	味全         	199009	        3.92
1203   	味王         	199009	       13.48
1210   	大成         	199009	        7.14
1213   	大飲         	199009	        3.85
1215   	卜蜂         	199009	       -2.56
1216   	統一         	199009	       16.58
1217   	愛之味       	199009	        6.34
1218   	泰山         	199009	       15.26
1219   	福壽         	199009	        2.01
1220   	台榮         	199009	        4.81
1225   	福懋油       	199009	       -0.01
1229   	聯華         	199009	        8.71
1301   	台塑         	199009	       13.10
1303   	南亞         	199009	       14.65
1304   	台聚         	199009	        4.98
1305   	華夏         	199009	       12.84
1307   	三芳         	199009	        3.35
1308   	亞聚         	199009	        5.98
1309   	台達化       	199009	        4.68
1310   	台苯         	199009	       15.38
1312   	國喬         	199009	       16.49
1313   	聯成         	199009	        4.82
1326   	台化         	199009	       10.04
1402   	遠東新       	199009	        7.47
1409   	新纖         	199009	        0.04
1410   	南染         	199009	       11.27
1413   	宏洲         	199009	        3.46
1414   	東和         	199009	       -5.47
1416   	廣豐         	199009	        3.09
1417   	嘉裕         	199009	      -11.56
1418   	東華         	199009	        1.23
1419   	新紡         	199009	       -2.92
1423   	利華         	199009	      -10.36
1432   	大魯閣       	199009	        7.20
1434   	福懋         	199009	       10.19
1435   	中福         	199009	       -9.05
1436   	華友聯       	199009	       -6.74
1437   	勤益控       	199009	        1.42
1438   	裕豐         	199009	       -4.34
1439   	中和         	199009	      -21.47
1440   	南紡         	199009	        7.34
1441   	大東         	199009	        4.63
1442   	名軒         	199009	        2.72
1443   	立益         	199009	       -4.03
1444   	力麗         	199009	       19.32
1445   	大宇         	199009	       13.33
1446   	宏和         	199009	       10.65
1503   	士電         	199009	       11.54
1504   	東元         	199009	       12.08
1506   	正道         	199009	        7.13
1507   	永大         	199009	       22.29
1603   	華電         	199009	        3.95
1604   	聲寶         	199009	        2.06
1605   	華新         	199009	        1.92
1608   	華榮         	199009	       27.59
1609   	大亞         	199009	      -11.45
1611   	中電         	199009	        5.49
1701   	中化         	199009	        1.14
1702   	南僑         	199009	       27.29
1704   	榮化         	199009	        2.15
1707   	葡萄王       	199009	       16.26
1708   	東鹼         	199009	       11.46
1709   	和益         	199009	        2.24
1710   	東聯         	199009	       -5.06
1711   	永光         	199009	       16.45
1712   	興農         	199009	        5.26
1713   	國化         	199009	        3.38
1714   	和桐         	199009	       13.37
1718   	中纖         	199009	      -14.06
1802   	台玻         	199009	       10.77
1805   	寶徠         	199009	        3.04
1810   	和成         	199009	       26.28
1902   	台紙         	199009	        0.21
1903   	士紙         	199009	       -1.90
1904   	正隆         	199009	        1.55
1905   	華紙         	199009	        4.10
1907   	永豐餘       	199009	        0.16
1909   	榮成         	199009	       -8.76
2002   	中鋼         	199009	        8.24
2006   	東和鋼鐵     	199009	        8.68
2007   	燁興         	199009	        3.36
2008   	高興昌       	199009	       -2.80
2009   	第一銅       	199009	      -18.85
2010   	春源         	199009	        5.56
2012   	春雨         	199009	        3.72
2014   	中鴻         	199009	        5.20
2015   	豐興         	199009	        6.79
2101   	南港         	199009	       -3.24
2102   	泰豐         	199009	       -1.36
2103   	台橡         	199009	        6.01
2104   	中橡         	199009	        6.33
2105   	正新         	199009	       11.46
2106   	建大         	199009	       12.30
2107   	厚生         	199009	        2.19
2108   	南帝         	199009	        2.28
2201   	裕隆         	199009	        6.22
2204   	中華         	199009	       25.48
2302   	麗正         	199009	        1.02
2303   	聯電         	199009	       -6.12
2305   	全友         	199009	       13.20
2308   	台達電       	199009	        7.04
2312   	金寶         	199009	        8.11
2313   	華通         	199009	       18.21
2314   	台揚         	199009	       24.72
2316   	楠梓電       	199009	       10.57
2317   	鴻海         	199009	       13.59
2324   	仁寶         	199009	       19.64
2371   	大同         	199009	        4.92
2373   	震旦行       	199009	       10.76
2501   	國建         	199009	       49.48
2504   	國產         	199009	        7.45
2505   	國揚         	199009	      -13.20
2506   	太設         	199009	        2.34
2509   	全坤建       	199009	       11.03
2511   	太子         	199009	       11.53
2540   	愛山林       	199009	       -5.01
2607   	榮運         	199009	       14.44
2608   	嘉里大榮     	199009	       14.30
2701   	萬企         	199009	        2.22
2702   	華園         	199009	       14.92
2704   	國賓         	199009	        1.45
2705   	六福         	199009	        7.56
2706   	第一店       	199009	        9.77
2801   	彰銀         	199009	           -
2809   	京城銀       	199009	       10.88
2812   	台中銀       	199009	       27.18
2901   	欣欣         	199009	        4.30
2903   	遠百         	199009	        8.56
2904   	匯僑         	199009	        0.79
2905   	三商         	199009	       11.09
2906   	高林         	199009	        2.82
2913   	農林         	199009	      -14.60
2915   	潤泰全       	199009	       -2.29
6191   	精成科       	199009	        9.42
9902   	台火         	199009	        9.57
9904   	寶成         	199009	       27.27
9905   	大華         	199009	       12.60
9906   	欣巴巴       	199009	       14.56
9907   	統一實       	199009	        7.56
9908   	大台北       	199009	       10.46
9945   	潤泰新       	199009	       35.81
1101   	台泥         	199012	       17.99
1102   	亞泥         	199012	       20.90
1103   	嘉泥         	199012	       11.80
1104   	環泥         	199012	       21.72
1108   	幸福         	199012	       14.58
1109   	信大         	199012	       26.21
1110   	東泥         	199012	       12.89
1201   	味全         	199012	        3.43
1203   	味王         	199012	       13.30
1210   	大成         	199012	        8.62
1213   	大飲         	199012	        2.11
1215   	卜蜂         	199012	       -4.30
1216   	統一         	199012	       15.76
1217   	愛之味       	199012	       11.28
1218   	泰山         	199012	       13.72
1219   	福壽         	199012	        5.64
1220   	台榮         	199012	        8.44
1225   	福懋油       	199012	        6.13
1227   	佳格         	199012	       30.95
1229   	聯華         	199012	       12.38
1231   	聯華食       	199012	       52.89
1232   	大統益       	199012	       11.86
1233   	天仁         	199012	      -22.53
1234   	黑松         	199012	       12.61
1235   	興泰         	199012	        3.09
1236   	宏亞         	199012	        1.83
1301   	台塑         	199012	       17.34
1303   	南亞         	199012	       19.03
1304   	台聚         	199012	        3.13
1305   	華夏         	199012	       16.65
1307   	三芳         	199012	        7.33
1308   	亞聚         	199012	       10.49
1309   	台達化       	199012	        6.51
1310   	台苯         	199012	       22.99
1312   	國喬         	199012	       19.12
1313   	聯成         	199012	       14.07
1314   	中石化       	199012	        2.42
1315   	達新         	199012	       15.22
1316   	上曜         	199012	       30.18
1319   	東陽         	199012	       23.19
1321   	大洋         	199012	       23.29
1323   	永裕         	199012	       20.60
1324   	地球         	199012	        6.56
1325   	恒大         	199012	       -3.73
1326   	台化         	199012	       15.52
1402   	遠東新       	199012	       10.09
1409   	新纖         	199012	        0.66
1410   	南染         	199012	       14.69
1413   	宏洲         	199012	        8.01
1414   	東和         	199012	       -7.97
1416   	廣豐         	199012	        5.19
1417   	嘉裕         	199012	       -9.68
1418   	東華         	199012	        3.29
1419   	新紡         	199012	       -3.16
1423   	利華         	199012	      -14.32
1432   	大魯閣       	199012	       10.03
1434   	福懋         	199012	       14.01
1435   	中福         	199012	       -7.81
1436   	華友聯       	199012	       -7.40
1437   	勤益控       	199012	        0.06
1438   	裕豐         	199012	       -3.90
1439   	中和         	199012	      -23.63
1440   	南紡         	199012	        9.48
1441   	大東         	199012	        6.42
1442   	名軒         	199012	       -9.33
1443   	立益         	199012	       -3.68
1444   	力麗         	199012	       22.95
1445   	大宇         	199012	       18.89
1446   	宏和         	199012	        9.00
1447   	力鵬         	199012	       16.66
1449   	佳和         	199012	       12.42
1451   	年興         	199012	       17.08
1452   	宏益         	199012	       21.74
1453   	大將         	199012	       11.14
1454   	台富         	199012	       15.45
1455   	集盛         	199012	       33.62
1456   	怡華         	199012	        2.08
1457   	宜進         	199012	       15.97
1459   	聯發         	199012	       25.37
1460   	宏遠         	199012	        4.60
1463   	強盛         	199012	        9.26
1464   	得力         	199012	       14.73
1465   	偉全         	199012	       11.99
1466   	聚隆         	199012	       21.45
1467   	南緯         	199012	        3.20
1468   	昶和         	199012	       23.79
1470   	大統新創     	199012	       20.76
1471   	首利         	199012	           -
1472   	三洋紡       	199012	           -
1503   	士電         	199012	       11.64
1504   	東元         	199012	       14.79
1506   	正道         	199012	        6.96
1507   	永大         	199012	       28.44
1512   	瑞利         	199012	       10.96
1513   	中興電       	199012	       13.58
1514   	亞力         	199012	       15.35
1515   	力山         	199012	       12.97
1516   	川飛         	199012	       75.97
1517   	利奇         	199012	       26.49
1519   	華城         	199012	       24.74
1521   	大億         	199012	        7.35
1522   	堤維西       	199012	           -
1524   	耿鼎         	199012	       33.66
1525   	江申         	199012	        6.89
1529   	樂士         	199012	       16.45
1532   	勤美         	199012	       13.65
1540   	喬福         	199012	       16.29
1603   	華電         	199012	        3.44
1604   	聲寶         	199012	        1.39
1605   	華新         	199012	        2.28
1608   	華榮         	199012	       34.40
1609   	大亞         	199012	      -12.00
1611   	中電         	199012	        8.09
1612   	宏泰         	199012	       18.17
1614   	三洋電       	199012	        7.13
1615   	大山         	199012	       11.33
1616   	億泰         	199012	       -5.28
1617   	榮星         	199012	        5.92
1618   	合機         	199012	        0.10
1701   	中化         	199012	        0.05
1702   	南僑         	199012	       25.53
1704   	榮化         	199012	        7.28
1707   	葡萄王       	199012	       18.92
1708   	東鹼         	199012	       12.34
1709   	和益         	199012	        4.59
1710   	東聯         	199012	       -7.08
1711   	永光         	199012	       19.46
1712   	興農         	199012	        6.17
1713   	國化         	199012	        4.24
1714   	和桐         	199012	       16.86
1717   	長興         	199012	        5.48
1718   	中纖         	199012	      -16.23
1720   	生達         	199012	       11.52
1721   	三晃         	199012	       13.59
1723   	中碳         	199012	        1.39
1724   	台硝         	199012	        9.17
1725   	元禎         	199012	           -
1726   	永記         	199012	       12.16
1727   	中華化       	199012	       10.29
1730   	花仙子       	199012	           -
1731   	美吾華       	199012	        7.71
1734   	杏輝         	199012	           -
1762   	中化生       	199012	       -0.10
1773   	勝一         	199012	       13.29
1802   	台玻         	199012	       13.67
1805   	寶徠         	199012	        5.76
1806   	冠軍         	199012	       65.54
1808   	潤隆         	199012	       18.10
1809   	中釉         	199012	       61.15
1810   	和成         	199012	       34.84
1902   	台紙         	199012	        0.16
1903   	士紙         	199012	       -0.77
1904   	正隆         	199012	        1.34
1905   	華紙         	199012	        4.97
1906   	寶隆         	199012	      -26.19
1907   	永豐餘       	199012	        1.11
1909   	榮成         	199012	      -10.23
2002   	中鋼         	199012	       11.20
2006   	東和鋼鐵     	199012	        9.23
2007   	燁興         	199012	        2.70
2008   	高興昌       	199012	       -1.44
2009   	第一銅       	199012	       -2.75
2010   	春源         	199012	       10.70
2012   	春雨         	199012	        7.10
2013   	中鋼構       	199012	       43.23
2014   	中鴻         	199012	       15.31
2015   	豐興         	199012	        9.47
2017   	官田鋼       	199012	       14.77
2020   	美亞         	199012	       20.61
2022   	聚亨         	199012	        5.59
2023   	燁輝         	199012	        8.55
2024   	志聯         	199012	       -9.54
2025   	千興         	199012	       -0.01
2027   	大成鋼       	199012	        2.71
2028   	威致         	199012	       -0.51
2029   	盛餘         	199012	      -30.42
2030   	彰源         	199012	       11.71
2031   	新光鋼       	199012	       10.98
2032   	新鋼         	199012	       16.85
2033   	佳大         	199012	        4.70
2038   	海光         	199012	        3.11
2101   	南港         	199012	       -6.56
2102   	泰豐         	199012	        0.12
2103   	台橡         	199012	        8.19
2104   	中橡         	199012	        8.39
2105   	正新         	199012	       16.14
2106   	建大         	199012	       12.31
2107   	厚生         	199012	        3.17
2108   	南帝         	199012	        4.83
2109   	華豐         	199012	        9.26
2201   	裕隆         	199012	        5.36
2204   	中華         	199012	       30.18
2206   	三陽工業     	199012	       14.08
2207   	和泰車       	199012	       13.84
2301   	光寶科       	199012	       36.97
2302   	麗正         	199012	        1.30
2303   	聯電         	199012	      -13.01
2305   	全友         	199012	       16.51
2308   	台達電       	199012	        9.31
2312   	金寶         	199012	        9.39
2313   	華通         	199012	       23.19
2314   	台揚         	199012	       33.25
2316   	楠梓電       	199012	       13.81
2317   	鴻海         	199012	       16.03
2321   	東訊         	199012	       33.21
2323   	中環         	199012	        6.35
2324   	仁寶         	199012	       14.67
2327   	國巨         	199012	       10.75
2328   	廣宇         	199012	       21.72
2329   	華泰         	199012	        4.94
2330   	台積電       	199012	       -3.73
2331   	精英         	199012	      105.55
2332   	友訊         	199012	       40.12
2337   	旺宏         	199012	        0.15
2338   	光罩         	199012	       27.85
2340   	光磊         	199012	        9.70
2342   	茂矽         	199012	        2.31
2344   	華邦電       	199012	      -12.59
2345   	智邦         	199012	        0.08
2347   	聯強         	199012	       19.01
2348   	海悅         	199012	      -34.12
2349   	錸德         	199012	      -12.36
2351   	順德         	199012	       11.20
2352   	佳世達       	199012	       36.93
2353   	宏碁         	199012	       26.18
2354   	鴻準         	199012	           -
2355   	敬鵬         	199012	       17.62
2356   	英業達       	199012	       10.19
2357   	華碩         	199012	           -
2358   	廷鑫         	199012	       21.80
2359   	所羅門       	199012	           -
2360   	致茂         	199012	        8.52
2362   	藍天         	199012	       76.90
2363   	矽統         	199012	           -
2364   	倫飛         	199012	        1.39
2365   	昆盈         	199012	       39.78
2367   	燿華         	199012	       12.17
2368   	金像電       	199012	       12.51
2369   	菱生         	199012	           -
2371   	大同         	199012	        1.83
2373   	震旦行       	199012	       19.40
2374   	佳能         	199012	        2.19
2375   	智寶         	199012	        7.48
2376   	技嘉         	199012	           -
2379   	瑞昱         	199012	       44.49
2382   	廣達         	199012	       28.83
2385   	群光         	199012	       13.92
2390   	云辰         	199012	       16.33
2393   	億光         	199012	           -
2395   	研華         	199012	           -
2397   	友通         	199012	        8.31
2399   	映泰         	199012	           -
2401   	凌陽         	199012	           -
2404   	漢唐         	199012	           -
2415   	錩新         	199012	       20.69
2417   	圓剛         	199012	           -
2420   	新巨         	199012	       16.91
2421   	建準         	199012	        9.07
2424   	隴華         	199012	       11.20
2425   	承啟         	199012	           -
2428   	興勤         	199012	           -
2430   	燦坤         	199012	       14.97
2431   	聯昌         	199012	       20.46
2433   	互盛電       	199012	       26.15
2434   	統懋         	199012	      -25.03
2436   	偉詮電       	199012	      -67.08
2438   	翔耀         	199012	       14.98
2439   	美律         	199012	        9.20
2456   	奇力新       	199012	        1.81
2457   	飛宏         	199012	       10.90
2461   	光群雷       	199012	           -
2462   	良得電       	199012	       11.40
2464   	盟立         	199012	      -37.17
2475   	華映         	199012	        3.15
2476   	鉅祥         	199012	           -
2478   	大毅         	199012	           -
2486   	一詮         	199012	           -
2488   	漢平         	199012	       24.36
2492   	華新科       	199012	        4.76
2501   	國建         	199012	       49.48
2504   	國產         	199012	        6.66
2505   	國揚         	199012	      -11.45
2506   	太設         	199012	        6.83
2509   	全坤建       	199012	        9.38
2511   	太子         	199012	       13.18
2514   	龍邦         	199012	       36.78
2515   	中工         	199012	        7.64
2516   	新建         	199012	       35.54
2520   	冠德         	199012	       21.63
2524   	京城         	199012	       22.98
2527   	宏璟         	199012	       19.05
2528   	皇普         	199012	       14.76
2530   	華建         	199012	       12.36
2534   	宏盛         	199012	       18.51
2535   	達欣工       	199012	       18.70
2536   	宏普         	199012	       -8.63
2537   	聯上發       	199012	       10.35
2538   	基泰         	199012	       18.89
2539   	櫻花建       	199012	      -25.88
2540   	愛山林       	199012	      -14.11
2542   	興富發       	199012	           -
2543   	皇昌         	199012	           -
2546   	根基         	199012	           -
2547   	日勝生       	199012	           -
2601   	益航         	199012	      -42.93
2603   	長榮         	199012	        5.58
2605   	新興         	199012	       11.40
2606   	裕民         	199012	       12.90
2607   	榮運         	199012	       20.30
2608   	嘉里大榮     	199012	       14.65
2609   	陽明         	199012	       -6.01
2610   	華航         	199012	       24.71
2611   	志信         	199012	       15.67
2612   	中航         	199012	       16.46
2613   	中櫃         	199012	       24.44
2614   	東森         	199012	       12.26
2615   	萬海         	199012	        8.60
2616   	山隆         	199012	      -11.29
2617   	台航         	199012	           -
2618   	長榮航       	199012	      -45.98
2701   	萬企         	199012	        3.45
2702   	華園         	199012	       15.66
2704   	國賓         	199012	        3.40
2705   	六福         	199012	        6.68
2706   	第一店       	199012	       12.53
2707   	晶華         	199012	       -5.09
2801   	彰銀         	199012	           -
2809   	京城銀       	199012	       14.36
2812   	台中銀       	199012	       36.09
2816   	旺旺保       	199012	        9.79
2820   	華票         	199012	       30.17
2823   	中壽         	199012	        8.48
2832   	台產         	199012	       11.54
2834   	臺企銀       	199012	       26.07
2841   	台開         	199012	       13.48
2850   	新產         	199012	      -95.38
2852   	第一保       	199012	        1.12
2855   	統一證       	199012	        3.56
2856   	元富證       	199012	        0.10
2901   	欣欣         	199012	        3.71
2903   	遠百         	199012	        9.90
2904   	匯僑         	199012	      -10.59
2905   	三商         	199012	       12.94
2906   	高林         	199012	        2.16
2908   	特力         	199012	       28.52
2910   	統領         	199012	       -6.70
2911   	麗嬰房       	199012	       22.15
2912   	統一超       	199012	       42.03
2913   	農林         	199012	      -12.09
2915   	潤泰全       	199012	       -0.10
3024   	憶聲         	199012	        7.80
3037   	欣興         	199012	           -
3042   	晶技         	199012	       18.11
3052   	夆典         	199012	        3.43
4414   	如興         	199012	           -
