證券名稱 簡稱 年月 市場風險溢酬 規模溢酬 淨值市價比溢酬 股利殖利率溢酬 動能因子 益本比溢酬 盈利能力因子 無風險利率
Y8888  	上市(不含金融)	199304	  -4.4370	   1.3249	   6.5393	   2.6402	  -4.2409	  -5.8342	  -4.6638	 7.800
Y8888  	上市(不含金融)	199305	  -5.5320	  -7.3015	   5.9446	   5.5352	   4.1698	   6.3505	   2.5146	 7.800
Y8888  	上市(不含金融)	199306	  -7.8087	   0.9149	  -2.5756	  -1.3797	   4.1040	   2.4800	   5.1242	 8.000
Y8888  	上市(不含金融)	199307	  -0.2916	   2.1498	   2.9539	  -0.7435	   0.3066	  -1.3152	  -2.2561	 8.000
Y8888  	上市(不含金融)	199308	  -3.4381	   0.8850	  -5.0153	  -1.6735	   1.2469	   0.4965	   5.3582	 7.800
Y8888  	上市(不含金融)	199309	  -0.5643	   1.2227	  -0.1508	  -2.0964	   1.5335	  -1.6401	   0.4448	 7.550
Y8888  	上市(不含金融)	199310	   7.0507	   2.9110	  -0.6942	  -1.7725	  -4.0493	  -4.7999	  -6.0982	 7.550
Y8888  	上市(不含金融)	199311	   5.9846	  -3.5940	   2.8439	   2.7712	   3.3255	   1.7352	  -0.3217	 7.550
Y8888  	上市(不含金融)	199312	  28.3263	 -16.4732	  15.3886	   6.5584	   5.6166	   3.6513	  -0.6056	 7.550
Y8888  	上市(不含金融)	199401	  -1.1584	   1.3048	   6.5871	  -2.3405	  -5.2880	  -2.7423	  -5.3863	 7.550
Y8888  	上市(不含金融)	199402	 -11.4520	   2.8885	  -1.7387	   0.4062	  -2.9729	  -1.0150	   1.3456	 7.550
Y8888  	上市(不含金融)	199403	  -3.1742	   1.3654	  -1.4566	   5.4831	   1.6024	  -0.2833	   2.8679	 7.550
Y8888  	上市(不含金融)	199404	   7.3104	   0.8493	   6.7472	   0.1647	   3.3259	  -1.7463	  -5.3604	 7.250
Y8888  	上市(不含金融)	199405	   2.9715	  -3.2109	   3.2892	   0.6760	   1.4642	  -1.5310	  -1.7517	 7.250
Y8888  	上市(不含金融)	199406	   0.4955	  -1.2676	   2.1101	   3.3130	   6.3353	   0.0744	   0.4812	 7.000
Y8888  	上市(不含金融)	199407	  10.2537	  -5.9118	   0.3826	  -8.4416	  13.2673	  -5.7919	  -4.6330	 7.000
Y8888  	上市(不含金融)	199408	   6.3110	  -0.6094	  -1.3082	   0.1857	   2.5334	  -0.5454	  -0.6280	 7.000
Y8888  	上市(不含金融)	199409	  -3.6768	   1.9454	   3.0590	   4.0486	  -4.3905	   3.1304	   0.8425	 7.000
Y8888  	上市(不含金融)	199410	  -7.0754	  -2.0238	   3.3445	   0.7316	   1.1835	   0.1291	   2.3564	 7.300
Y8888  	上市(不含金融)	199411	  -3.1190	   0.8448	   3.3210	  -1.8702	  -1.4600	  -1.1720	  -3.2119	 7.300
Y8888  	上市(不含金融)	199412	  14.8845	   0.1382	  10.9856	   3.1011	  -5.2820	  -4.6943	 -12.3884	 7.300
Y8888  	上市(不含金融)	199501	 -12.4198	   1.1907	   0.3224	   3.8576	  -2.9013	   3.1580	   3.3128	 7.300
Y8888  	上市(不含金融)	199502	   3.3666	   1.5163	   0.7649	   0.4713	  -0.7032	  -0.1067	  -2.0516	 7.300
Y8888  	上市(不含金融)	199503	   1.8440	  -3.5441	  -4.8885	  -1.3068	   4.8352	   2.9435	   1.2668	 7.300
Y8888  	上市(不含金融)	199504	  -9.8503	   1.3482	  -2.5856	   0.4734	  -0.2767	   1.3870	   1.9300	 7.300
Y8888  	上市(不含金融)	199505	  -4.2208	  -3.1073	  -1.0474	   0.7431	  -1.4771	   2.1079	   3.3230	 7.300
Y8888  	上市(不含金融)	199506	  -6.8086	  -3.2584	  -3.7789	   3.8008	   1.4220	   2.9091	   4.9452	 7.300
Y8888  	上市(不含金融)	199507	  -7.5450	  -2.4534	   4.4116	   5.5544	   0.2811	   1.2483	   0.5705	 6.950
Y8888  	上市(不含金融)	199508	  -7.4028	  -3.0863	  -3.3926	   1.4261	  -3.9762	   3.2000	   3.1128	 6.850
Y8888  	上市(不含金融)	199509	   4.0307	   3.3189	   1.2801	  -2.1333	  -3.8715	  -3.2040	  -4.2069	 6.650
Y8888  	上市(不含金融)	199510	  -5.8758	   5.3937	   3.4455	  -2.8686	  -2.1370	  -4.7035	  -3.1567	 6.650
Y8888  	上市(不含金融)	199511	  -0.9428	   3.2250	   0.2631	  -0.1414	  -3.6273	  -1.2453	  -0.4084	 6.650
Y8888  	上市(不含金融)	199512	   8.5034	  -1.1885	   2.6331	   1.1503	  -1.2059	   2.7675	   0.4819	 6.650
Y8888  	上市(不含金融)	199601	  -8.4870	  -0.7862	  -0.4531	   2.3878	   2.5957	   0.6744	   2.6133	 6.650
Y8888  	上市(不含金融)	199602	   0.0813	  -1.5681	   0.9529	   1.4376	   2.4023	   2.7393	   1.7110	 6.650
Y8888  	上市(不含金融)	199603	   5.1475	   1.5662	   3.0485	   1.3004	  -3.2371	  -2.6557	  -1.8713	 6.650
Y8888  	上市(不含金融)	199604	  13.0408	  -0.8674	  -0.6452	   2.1264	  -2.5577	   2.2987	  -2.0383	 6.650
Y8888  	上市(不含金融)	199605	  -1.9293	  -2.9402	   0.3769	   4.0489	   2.1135	   3.3783	   2.2988	 6.550
Y8888  	上市(不含金融)	199606	  11.7554	 -11.5812	  -0.5959	   6.3075	   2.0893	   1.1912	   1.8562	 6.550
Y8888  	上市(不含金融)	199607	  -7.4944	   8.9384	   2.6485	   1.4997	  -2.3167	  -0.3019	  -1.3215	 6.550
Y8888  	上市(不含金融)	199608	   1.8269	  -0.3877	  -1.0439	   1.0103	   1.7854	   3.1235	   1.4215	 6.350
Y8888  	上市(不含金融)	199609	   2.5858	   1.5591	  -4.5519	   1.6729	  -0.9079	   0.2769	   2.2835	 6.350
Y8888  	上市(不含金融)	199610	   0.0457	   3.7104	  -3.5461	   1.6105	  -2.2274	   1.6714	   0.3586	 5.950
Y8888  	上市(不含金融)	199611	   6.4469	  -5.3773	  -2.9788	   3.7581	  -0.8658	   4.1949	   4.2037	 5.950
Y8888  	上市(不含金融)	199612	   1.2924	   5.5042	  -1.2303	   0.9094	   0.6949	  -0.7882	  -0.1627	 5.950
Y8888  	上市(不含金融)	199701	   5.0398	   3.9533	   1.4080	  -0.0959	   1.5493	   1.7134	  -2.2309	 5.950
Y8888  	上市(不含金融)	199702	   8.6310	   5.2422	   1.0416	   4.3938	  -0.6701	   1.1982	  -0.7133	 5.950
Y8888  	上市(不含金融)	199703	   4.6740	   2.8752	  -1.2081	   7.6384	  -3.4695	   1.7900	  -0.3800	 5.950
Y8888  	上市(不含金融)	199704	   6.7044	  -5.1155	   0.5870	   5.1634	   6.0466	   5.3494	   0.9072	 5.950
Y8888  	上市(不含金融)	199705	  -3.9159	  -7.1368	  -6.9721	   6.4595	   2.3357	   7.5004	   9.6409	 5.950
Y8888  	上市(不含金融)	199706	  13.5032	  -5.6523	 -18.0081	  12.9344	  16.2719	  10.9262	  12.5211	 5.900
Y8888  	上市(不含金融)	199707	  11.7213	  -7.5711	  -4.7079	  -4.0206	  17.1413	  16.8945	  13.8096	 5.900
Y8888  	上市(不含金融)	199708	  -1.4329	   1.0273	  -4.7623	  -2.3511	   5.8850	   4.7858	   4.0770	 6.000
Y8888  	上市(不含金融)	199709	 -12.5774	   8.6853	   2.4446	   2.5342	 -10.3785	  -9.4606	  -7.1675	 6.000
Y8888  	上市(不含金融)	199710	 -21.9542	   8.8632	   3.7081	   3.3617	  -6.2179	  -9.1486	  -7.7750	 6.000
Y8888  	上市(不含金融)	199711	   9.8472	  -4.2575	  -7.3450	  -8.7856	   5.3909	   3.4523	   4.6201	 6.000
Y8888  	上市(不含金融)	199712	   5.5257	   5.8212	   1.3693	   2.1359	  -7.1064	  -4.8301	  -2.9929	 6.000
Y8888  	上市(不含金融)	199801	  -0.1585	  -2.6920	  -4.7977	  -7.0113	   8.8758	   2.7238	   4.7784	 6.000
Y8888  	上市(不含金融)	199802	  16.5689	  -4.3886	  -0.4084	  -6.7723	   8.9826	  10.4823	   2.8423	 6.500
Y8888  	上市(不含金融)	199803	  -0.7456	   6.2406	   3.1419	   2.2328	  -5.6830	  -5.2700	  -4.8469	 6.500
Y8888  	上市(不含金融)	199804	 -10.0773	   2.2363	   0.7054	   1.6802	  -1.0609	   0.8146	  -1.3740	 6.550
Y8888  	上市(不含金融)	199805	  -5.3940	   3.1546	   1.1813	   0.7928	   1.1618	  -2.0366	   0.8886	 6.550
Y8888  	上市(不含金融)	199806	  -4.2647	   2.1425	   3.3773	   2.1574	  -0.3015	  -1.3882	  -5.9042	 6.550
Y8888  	上市(不含金融)	199807	   2.2655	  -0.9312	  -8.0522	  -3.8496	   3.9016	   2.6792	   8.4043	 6.550
